"Longitude","Latitude","Region","ID"
145.975,-16.525,"gbr",1002256
145.975,-16.475,"gbr",1002257
145.975,-16.425,"gbr",1002258
145.975,-16.375,"gbr",1002259
145.975,-16.325,"gbr",1002260
146.025,-17.175,"gbr",1002261
146.025,-17.125,"gbr",1002262
146.025,-16.925,"gbr",1002263
146.025,-16.825,"gbr",1002264
146.025,-16.775,"gbr",1002265
146.025,-16.725,"gbr",1002266
146.025,-16.675,"gbr",1002267
146.025,-16.625,"gbr",1002268
146.025,-16.575,"gbr",1002269
146.025,-16.525,"gbr",1002270
146.025,-16.475,"gbr",1002271
146.025,-16.425,"gbr",1002272
146.025,-16.375,"gbr",1002273
146.025,-16.325,"gbr",1002274
146.075,-17.475,"gbr",1002275
146.075,-17.425,"gbr",1002276
146.075,-17.375,"gbr",1002277
146.075,-17.225,"gbr",1002278
146.075,-17.175,"gbr",1002279
146.075,-16.725,"gbr",1002280
146.075,-16.675,"gbr",1002281
146.075,-16.625,"gbr",1002282
146.075,-16.575,"gbr",1002283
146.075,-16.525,"gbr",1002284
146.075,-16.425,"gbr",1002285
146.075,-16.375,"gbr",1002286
146.125,-18.375,"gbr",1002287
146.125,-18.325,"gbr",1002288
146.125,-18.175,"gbr",1002289
146.125,-18.125,"gbr",1002290
146.125,-18.025,"gbr",1002291
146.125,-17.975,"gbr",1002292
146.125,-17.925,"gbr",1002293
146.125,-17.875,"gbr",1002294
146.125,-17.825,"gbr",1002295
146.125,-17.775,"gbr",1002296
146.125,-17.725,"gbr",1002297
146.125,-17.675,"gbr",1002298
146.125,-17.625,"gbr",1002299
146.125,-17.575,"gbr",1002300
146.125,-17.475,"gbr",1002301
146.125,-17.225,"gbr",1002302
146.125,-17.075,"gbr",1002303
146.125,-17.025,"gbr",1002304
146.125,-16.975,"gbr",1002305
146.125,-16.925,"gbr",1002306
146.125,-16.875,"gbr",1002307
146.125,-16.825,"gbr",1002308
146.125,-16.775,"gbr",1002309
146.125,-16.725,"gbr",1002310
146.125,-16.675,"gbr",1002311
146.125,-16.625,"gbr",1002312
146.125,-16.525,"gbr",1002313
146.125,-16.475,"gbr",1002314
146.175,-18.475,"gbr",1002315
146.175,-18.275,"gbr",1002316
146.175,-18.175,"gbr",1002317
146.175,-18.125,"gbr",1002318
146.175,-18.075,"gbr",1002319
146.175,-18.025,"gbr",1002320
146.175,-17.975,"gbr",1002321
146.175,-17.925,"gbr",1002322
146.175,-17.725,"gbr",1002323
146.175,-17.675,"gbr",1002324
146.175,-17.625,"gbr",1002325
146.175,-17.125,"gbr",1002326
146.175,-17.075,"gbr",1002327
146.175,-17.025,"gbr",1002328
146.175,-16.975,"gbr",1002329
146.175,-16.925,"gbr",1002330
146.175,-16.875,"gbr",1002331
146.175,-16.825,"gbr",1002332
146.175,-16.775,"gbr",1002333
146.175,-16.725,"gbr",1002334
146.175,-16.625,"gbr",1002335
146.225,-18.075,"gbr",1002336
146.225,-18.025,"gbr",1002337
146.225,-17.125,"gbr",1002338
146.225,-17.075,"gbr",1002339
146.225,-17.025,"gbr",1002340
146.225,-16.975,"gbr",1002341
146.225,-16.925,"gbr",1002342
146.225,-16.875,"gbr",1002343
146.225,-16.825,"gbr",1002344
146.225,-16.775,"gbr",1002345
146.225,-16.725,"gbr",1002346
146.225,-16.675,"gbr",1002347
146.225,-16.275,"gbr",1002348
146.275,-18.375,"gbr",1002349
146.275,-18.325,"gbr",1002350
146.275,-18.275,"gbr",1002351
146.275,-18.175,"gbr",1002352
146.275,-18.125,"gbr",1002353
146.275,-17.275,"gbr",1002354
146.275,-17.225,"gbr",1002355
146.275,-17.175,"gbr",1002356
146.275,-17.125,"gbr",1002357
146.275,-17.025,"gbr",1002358
146.275,-16.975,"gbr",1002359
146.275,-16.925,"gbr",1002360
146.275,-16.875,"gbr",1002361
146.275,-16.825,"gbr",1002362
146.275,-16.775,"gbr",1002363
146.275,-16.725,"gbr",1002364
146.275,-16.675,"gbr",1002365
146.325,-18.675,"gbr",1002366
146.325,-18.525,"gbr",1002367
146.325,-18.425,"gbr",1002368
146.325,-18.375,"gbr",1002369
146.325,-18.325,"gbr",1002370
146.325,-18.275,"gbr",1002371
146.325,-18.225,"gbr",1002372
146.325,-18.175,"gbr",1002373
146.325,-18.125,"gbr",1002374
146.325,-17.375,"gbr",1002375
146.325,-17.325,"gbr",1002376
146.325,-17.275,"gbr",1002377
146.325,-17.175,"gbr",1002378
146.325,-17.125,"gbr",1002379
146.325,-17.075,"gbr",1002380
146.325,-16.975,"gbr",1002381
146.325,-16.925,"gbr",1002382
146.325,-16.875,"gbr",1002383
146.325,-16.825,"gbr",1002384
146.325,-16.775,"gbr",1002385
146.325,-16.725,"gbr",1002386
146.375,-18.925,"gbr",1002387
146.375,-18.675,"gbr",1002388
146.375,-18.425,"gbr",1002389
146.375,-18.375,"gbr",1002390
146.375,-17.775,"gbr",1002391
146.375,-17.725,"gbr",1002392
146.375,-17.675,"gbr",1002393
146.375,-17.625,"gbr",1002394
146.375,-17.575,"gbr",1002395
146.375,-17.525,"gbr",1002396
146.375,-17.475,"gbr",1002397
146.375,-17.425,"gbr",1002398
146.375,-17.325,"gbr",1002399
146.375,-17.275,"gbr",1002400
146.375,-17.225,"gbr",1002401
146.375,-17.175,"gbr",1002402
146.375,-17.125,"gbr",1002403
146.375,-17.075,"gbr",1002404
146.375,-16.875,"gbr",1002405
146.375,-16.825,"gbr",1002406
146.375,-16.775,"gbr",1002407
146.375,-16.725,"gbr",1002408
146.425,-18.825,"gbr",1002409
146.425,-18.125,"gbr",1002410
146.425,-18.075,"gbr",1002411
146.425,-17.875,"gbr",1002412
146.425,-17.825,"gbr",1002413
146.425,-17.775,"gbr",1002414
146.425,-17.725,"gbr",1002415
146.425,-17.675,"gbr",1002416
146.425,-17.625,"gbr",1002417
146.425,-17.575,"gbr",1002418
146.425,-17.525,"gbr",1002419
146.425,-17.475,"gbr",1002420
146.425,-17.425,"gbr",1002421
146.425,-17.375,"gbr",1002422
146.425,-17.325,"gbr",1002423
146.425,-17.275,"gbr",1002424
146.425,-17.225,"gbr",1002425
146.425,-17.125,"gbr",1002426
146.425,-17.075,"gbr",1002427
146.425,-17.025,"gbr",1002428
146.425,-16.975,"gbr",1002429
146.425,-16.925,"gbr",1002430
146.425,-16.875,"gbr",1002431
146.475,-19.025,"gbr",1002432
146.475,-18.675,"gbr",1002433
146.475,-18.625,"gbr",1002434
146.475,-18.575,"gbr",1002435
146.475,-18.525,"gbr",1002436
146.475,-18.125,"gbr",1002437
146.475,-18.075,"gbr",1002438
146.475,-17.875,"gbr",1002439
146.475,-17.825,"gbr",1002440
146.475,-17.775,"gbr",1002441
146.475,-17.725,"gbr",1002442
146.475,-17.675,"gbr",1002443
146.475,-17.625,"gbr",1002444
146.475,-17.575,"gbr",1002445
146.475,-17.525,"gbr",1002446
146.475,-17.475,"gbr",1002447
146.475,-17.425,"gbr",1002448
146.475,-17.325,"gbr",1002449
146.475,-17.275,"gbr",1002450
146.475,-17.225,"gbr",1002451
146.475,-17.175,"gbr",1002452
146.475,-17.125,"gbr",1002453
146.475,-17.075,"gbr",1002454
146.475,-17.025,"gbr",1002455
146.475,-16.975,"gbr",1002456
146.475,-16.925,"gbr",1002457
146.525,-18.875,"gbr",1002458
146.525,-18.825,"gbr",1002459
146.525,-18.775,"gbr",1002460
146.525,-18.675,"gbr",1002461
146.525,-18.625,"gbr",1002462
146.525,-18.575,"gbr",1002463
146.525,-18.125,"gbr",1002464
146.525,-18.075,"gbr",1002465
146.525,-18.025,"gbr",1002466
146.525,-17.925,"gbr",1002467
146.525,-17.875,"gbr",1002468
146.525,-17.825,"gbr",1002469
146.525,-17.775,"gbr",1002470
146.525,-17.725,"gbr",1002471
146.525,-17.675,"gbr",1002472
146.525,-17.625,"gbr",1002473
146.525,-17.575,"gbr",1002474
146.525,-17.525,"gbr",1002475
146.525,-17.475,"gbr",1002476
146.525,-17.425,"gbr",1002477
146.525,-17.375,"gbr",1002478
146.525,-17.325,"gbr",1002479
146.525,-17.275,"gbr",1002480
146.525,-17.225,"gbr",1002481
146.525,-17.175,"gbr",1002482
146.525,-17.125,"gbr",1002483
146.525,-17.075,"gbr",1002484
146.525,-17.025,"gbr",1002485
146.525,-16.975,"gbr",1002486
146.575,-19.125,"gbr",1002487
146.575,-19.025,"gbr",1002488
146.575,-18.875,"gbr",1002489
146.575,-18.775,"gbr",1002490
146.575,-18.725,"gbr",1002491
146.575,-18.675,"gbr",1002492
146.575,-18.625,"gbr",1002493
146.575,-18.325,"gbr",1002494
146.575,-18.125,"gbr",1002495
146.575,-18.075,"gbr",1002496
146.575,-18.025,"gbr",1002497
146.575,-17.975,"gbr",1002498
146.575,-17.925,"gbr",1002499
146.575,-17.875,"gbr",1002500
146.575,-17.825,"gbr",1002501
146.575,-17.775,"gbr",1002502
146.575,-17.725,"gbr",1002503
146.575,-17.675,"gbr",1002504
146.575,-17.625,"gbr",1002505
146.575,-17.575,"gbr",1002506
146.575,-17.525,"gbr",1002507
146.575,-17.475,"gbr",1002508
146.575,-17.425,"gbr",1002509
146.575,-17.375,"gbr",1002510
146.575,-17.325,"gbr",1002511
146.575,-17.275,"gbr",1002512
146.575,-17.225,"gbr",1002513
146.575,-17.175,"gbr",1002514
146.575,-17.125,"gbr",1002515
146.625,-19.125,"gbr",1002516
146.625,-19.025,"gbr",1002517
146.625,-18.975,"gbr",1002518
146.625,-18.775,"gbr",1002519
146.625,-18.725,"gbr",1002520
146.625,-18.675,"gbr",1002521
146.625,-18.375,"gbr",1002522
146.625,-18.275,"gbr",1002523
146.625,-18.225,"gbr",1002524
146.625,-18.175,"gbr",1002525
146.625,-18.125,"gbr",1002526
146.625,-18.075,"gbr",1002527
146.625,-18.025,"gbr",1002528
146.625,-17.975,"gbr",1002529
146.625,-17.925,"gbr",1002530
146.625,-17.875,"gbr",1002531
146.625,-17.825,"gbr",1002532
146.625,-17.775,"gbr",1002533
146.625,-17.725,"gbr",1002534
146.625,-17.625,"gbr",1002535
146.625,-17.575,"gbr",1002536
146.625,-17.325,"gbr",1002537
146.625,-17.275,"gbr",1002538
146.625,-17.225,"gbr",1002539
146.625,-17.075,"gbr",1002540
146.675,-19.125,"gbr",1002541
146.675,-19.025,"gbr",1002542
146.675,-18.975,"gbr",1002543
146.675,-18.775,"gbr",1002544
146.675,-18.725,"gbr",1002545
146.675,-18.425,"gbr",1002546
146.675,-18.375,"gbr",1002547
146.675,-18.275,"gbr",1002548
146.675,-18.225,"gbr",1002549
146.675,-18.175,"gbr",1002550
146.675,-17.875,"gbr",1002551
146.675,-17.825,"gbr",1002552
146.675,-17.775,"gbr",1002553
146.675,-17.725,"gbr",1002554
146.675,-17.575,"gbr",1002555
146.725,-18.825,"gbr",1002556
146.725,-18.775,"gbr",1002557
146.725,-18.425,"gbr",1002558
146.725,-18.375,"gbr",1002559
146.725,-18.325,"gbr",1002560
146.725,-18.275,"gbr",1002561
146.725,-18.225,"gbr",1002562
146.725,-18.175,"gbr",1002563
146.725,-18.125,"gbr",1002564
146.725,-18.075,"gbr",1002565
146.725,-17.975,"gbr",1002566
146.725,-17.875,"gbr",1002567
146.725,-17.825,"gbr",1002568
146.725,-17.675,"gbr",1002569
146.725,-17.625,"gbr",1002570
146.775,-19.225,"gbr",1002571
146.775,-19.175,"gbr",1002572
146.775,-19.125,"gbr",1002573
146.775,-18.425,"gbr",1002574
146.775,-18.375,"gbr",1002575
146.775,-18.325,"gbr",1002576
146.775,-18.275,"gbr",1002577
146.775,-18.225,"gbr",1002578
146.775,-18.175,"gbr",1002579
146.775,-18.125,"gbr",1002580
146.775,-18.075,"gbr",1002581
146.775,-18.025,"gbr",1002582
146.775,-17.975,"gbr",1002583
146.775,-17.925,"gbr",1002584
146.825,-19.225,"gbr",1002585
146.825,-19.175,"gbr",1002586
146.825,-19.125,"gbr",1002587
146.825,-18.425,"gbr",1002588
146.825,-18.375,"gbr",1002589
146.825,-18.325,"gbr",1002590
146.825,-18.225,"gbr",1002591
146.825,-18.175,"gbr",1002592
146.825,-18.125,"gbr",1002593
146.825,-18.075,"gbr",1002594
146.825,-18.025,"gbr",1002595
146.825,-17.975,"gbr",1002596
146.825,-17.925,"gbr",1002597
146.825,-17.875,"gbr",1002598
146.875,-19.175,"gbr",1002599
146.875,-19.125,"gbr",1002600
146.875,-18.475,"gbr",1002601
146.875,-18.375,"gbr",1002602
146.875,-18.325,"gbr",1002603
146.875,-18.275,"gbr",1002604
146.875,-18.225,"gbr",1002605
146.875,-18.175,"gbr",1002606
146.875,-18.125,"gbr",1002607
146.875,-18.075,"gbr",1002608
146.875,-18.025,"gbr",1002609
146.875,-17.975,"gbr",1002610
146.925,-18.275,"gbr",1002611
146.925,-18.225,"gbr",1002612
146.925,-18.125,"gbr",1002613
146.925,-18.075,"gbr",1002614
146.975,-19.225,"gbr",1002615
146.975,-18.475,"gbr",1002616
146.975,-18.425,"gbr",1002617
146.975,-18.375,"gbr",1002618
146.975,-18.275,"gbr",1002619
146.975,-18.225,"gbr",1002620
146.975,-18.175,"gbr",1002621
146.975,-18.125,"gbr",1002622
147.025,-19.225,"gbr",1002623
147.025,-19.175,"gbr",1002624
147.025,-18.625,"gbr",1002625
147.025,-18.525,"gbr",1002626
147.025,-18.475,"gbr",1002627
147.025,-18.425,"gbr",1002628
147.025,-18.225,"gbr",1002629
147.025,-18.175,"gbr",1002630
147.075,-19.275,"gbr",1002631
147.075,-19.225,"gbr",1002632
147.075,-19.175,"gbr",1002633
147.075,-18.725,"gbr",1002634
147.075,-18.675,"gbr",1002635
147.075,-18.625,"gbr",1002636
147.075,-18.525,"gbr",1002637
147.075,-18.475,"gbr",1002638
147.075,-18.425,"gbr",1002639
147.075,-18.375,"gbr",1002640
147.075,-18.175,"gbr",1002641
147.125,-19.375,"gbr",1002642
147.125,-18.725,"gbr",1002643
147.125,-18.675,"gbr",1002644
147.125,-18.625,"gbr",1002645
147.125,-18.575,"gbr",1002646
147.125,-18.525,"gbr",1002647
147.125,-18.475,"gbr",1002648
147.125,-18.425,"gbr",1002649
147.125,-18.375,"gbr",1002650
147.175,-18.625,"gbr",1002651
147.175,-18.575,"gbr",1002652
147.175,-18.525,"gbr",1002653
147.175,-18.475,"gbr",1002654
147.175,-18.375,"gbr",1002655
147.225,-18.775,"gbr",1002656
147.225,-18.725,"gbr",1002657
147.225,-18.575,"gbr",1002658
147.225,-18.525,"gbr",1002659
147.225,-18.375,"gbr",1002660
147.275,-18.775,"gbr",1002661
147.275,-18.725,"gbr",1002662
147.275,-18.625,"gbr",1002663
147.275,-18.375,"gbr",1002664
147.325,-18.625,"gbr",1002665
147.325,-18.425,"gbr",1002666
147.375,-19.375,"gbr",1002667
147.375,-19.275,"gbr",1002668
147.375,-18.625,"gbr",1002669
147.375,-18.575,"gbr",1002670
147.375,-18.525,"gbr",1002671
147.375,-18.475,"gbr",1002672
147.375,-18.425,"gbr",1002673
147.375,-18.375,"gbr",1002674
147.375,-18.275,"gbr",1002675
147.375,-18.225,"gbr",1002676
147.425,-19.375,"gbr",1002677
147.425,-18.675,"gbr",1002678
147.425,-18.625,"gbr",1002679
147.425,-18.575,"gbr",1002680
147.425,-18.525,"gbr",1002681
147.425,-18.475,"gbr",1002682
147.425,-18.425,"gbr",1002683
147.425,-18.375,"gbr",1002684
147.475,-18.675,"gbr",1002685
147.475,-18.625,"gbr",1002686
147.475,-18.575,"gbr",1002687
147.475,-18.525,"gbr",1002688
147.475,-18.425,"gbr",1002689
147.475,-18.375,"gbr",1002690
147.525,-18.825,"gbr",1002691
147.525,-18.775,"gbr",1002692
147.525,-18.725,"gbr",1002693
147.525,-18.675,"gbr",1002694
147.525,-18.625,"gbr",1002695
147.525,-18.575,"gbr",1002696
147.525,-18.525,"gbr",1002697
147.525,-18.475,"gbr",1002698
147.525,-18.425,"gbr",1002699
147.575,-19.025,"gbr",1002700
147.575,-18.725,"gbr",1002701
147.575,-18.675,"gbr",1002702
147.575,-18.625,"gbr",1002703
147.575,-18.575,"gbr",1002704
147.575,-18.525,"gbr",1002705
147.575,-18.475,"gbr",1002706
147.575,-18.425,"gbr",1002707
147.625,-19.325,"gbr",1002708
147.625,-19.125,"gbr",1002709
147.625,-18.925,"gbr",1002710
147.625,-18.875,"gbr",1002711
147.625,-18.825,"gbr",1002712
147.625,-18.675,"gbr",1002713
147.625,-18.625,"gbr",1002714
147.625,-18.575,"gbr",1002715
147.625,-18.425,"gbr",1002716
147.675,-18.975,"gbr",1002717
147.675,-18.925,"gbr",1002718
147.675,-18.875,"gbr",1002719
147.675,-18.825,"gbr",1002720
147.675,-18.775,"gbr",1002721
147.675,-18.725,"gbr",1002722
147.675,-18.675,"gbr",1002723
147.675,-18.625,"gbr",1002724
147.675,-18.575,"gbr",1002725
147.725,-19.725,"gbr",1002726
147.725,-18.975,"gbr",1002727
147.725,-18.925,"gbr",1002728
147.725,-18.875,"gbr",1002729
147.725,-18.825,"gbr",1002730
147.725,-18.775,"gbr",1002731
147.725,-18.725,"gbr",1002732
147.725,-18.675,"gbr",1002733
147.725,-18.625,"gbr",1002734
147.725,-18.475,"gbr",1002735
147.775,-19.725,"gbr",1002736
147.775,-19.675,"gbr",1002737
147.775,-18.975,"gbr",1002738
147.775,-18.925,"gbr",1002739
147.775,-18.875,"gbr",1002740
147.775,-18.675,"gbr",1002741
147.775,-18.625,"gbr",1002742
147.775,-18.475,"gbr",1002743
147.825,-18.925,"gbr",1002744
147.825,-18.875,"gbr",1002745
147.825,-18.725,"gbr",1002746
147.825,-18.625,"gbr",1002747
147.825,-18.575,"gbr",1002748
147.825,-18.525,"gbr",1002749
147.825,-18.475,"gbr",1002750
147.875,-19.875,"gbr",1002751
147.875,-19.825,"gbr",1002752
147.875,-19.775,"gbr",1002753
147.875,-19.425,"gbr",1002754
147.875,-19.375,"gbr",1002755
147.875,-19.075,"gbr",1002756
147.875,-19.025,"gbr",1002757
147.875,-18.925,"gbr",1002758
147.875,-18.875,"gbr",1002759
147.875,-18.825,"gbr",1002760
147.875,-18.775,"gbr",1002761
147.875,-18.725,"gbr",1002762
147.875,-18.675,"gbr",1002763
147.875,-18.625,"gbr",1002764
147.875,-18.575,"gbr",1002765
147.875,-18.525,"gbr",1002766
147.925,-19.875,"gbr",1002767
147.925,-19.825,"gbr",1002768
147.925,-19.375,"gbr",1002769
147.925,-19.075,"gbr",1002770
147.925,-19.025,"gbr",1002771
147.925,-18.925,"gbr",1002772
147.925,-18.875,"gbr",1002773
147.925,-18.825,"gbr",1002774
147.925,-18.775,"gbr",1002775
147.925,-18.725,"gbr",1002776
147.975,-18.925,"gbr",1002777
147.975,-18.875,"gbr",1002778
147.975,-18.825,"gbr",1002779
148.025,-19.375,"gbr",1002780
148.025,-19.325,"gbr",1002781
148.025,-19.175,"gbr",1002782
148.025,-19.025,"gbr",1002783
148.025,-18.975,"gbr",1002784
148.025,-18.925,"gbr",1002785
148.025,-18.825,"gbr",1002786
148.075,-19.425,"gbr",1002787
148.075,-19.375,"gbr",1002788
148.075,-19.325,"gbr",1002789
148.075,-19.275,"gbr",1002790
148.075,-19.225,"gbr",1002791
148.075,-19.175,"gbr",1002792
148.075,-19.075,"gbr",1002793
148.075,-19.025,"gbr",1002794
148.075,-18.975,"gbr",1002795
148.075,-18.925,"gbr",1002796
148.075,-18.875,"gbr",1002797
148.125,-19.425,"gbr",1002798
148.125,-19.375,"gbr",1002799
148.125,-19.325,"gbr",1002800
148.125,-19.275,"gbr",1002801
148.125,-19.225,"gbr",1002802
148.125,-19.175,"gbr",1002803
148.125,-19.125,"gbr",1002804
148.125,-19.075,"gbr",1002805
148.125,-19.025,"gbr",1002806
148.125,-18.975,"gbr",1002807
148.125,-18.925,"gbr",1002808
148.125,-18.875,"gbr",1002809
148.125,-18.825,"gbr",1002810
148.125,-18.775,"gbr",1002811
148.175,-19.225,"gbr",1002812
148.175,-19.175,"gbr",1002813
148.175,-19.125,"gbr",1002814
148.175,-19.075,"gbr",1002815
148.175,-18.875,"gbr",1002816
148.175,-18.825,"gbr",1002817
148.225,-19.225,"gbr",1002818
148.225,-19.175,"gbr",1002819
148.225,-19.125,"gbr",1002820
148.225,-19.075,"gbr",1002821
148.225,-18.925,"gbr",1002822
148.225,-18.875,"gbr",1002823
148.275,-20.125,"gbr",1002824
148.275,-20.075,"gbr",1002825
148.275,-20.025,"gbr",1002826
148.275,-19.975,"gbr",1002827
148.275,-19.225,"gbr",1002828
148.275,-19.175,"gbr",1002829
148.275,-19.125,"gbr",1002830
148.275,-19.075,"gbr",1002831
148.275,-19.025,"gbr",1002832
148.275,-18.975,"gbr",1002833
148.275,-18.925,"gbr",1002834
148.275,-18.875,"gbr",1002835
148.325,-20.125,"gbr",1002836
148.325,-20.075,"gbr",1002837
148.325,-20.025,"gbr",1002838
148.325,-19.375,"gbr",1002839
148.325,-19.275,"gbr",1002840
148.325,-19.225,"gbr",1002841
148.325,-19.175,"gbr",1002842
148.325,-19.125,"gbr",1002843
148.325,-19.075,"gbr",1002844
148.325,-19.025,"gbr",1002845
148.325,-18.975,"gbr",1002846
148.325,-18.925,"gbr",1002847
148.325,-18.875,"gbr",1002848
148.375,-20.125,"gbr",1002849
148.375,-20.075,"gbr",1002850
148.375,-19.975,"gbr",1002851
148.375,-19.775,"gbr",1002852
148.375,-19.725,"gbr",1002853
148.375,-19.375,"gbr",1002854
148.375,-19.325,"gbr",1002855
148.375,-19.225,"gbr",1002856
148.375,-19.175,"gbr",1002857
148.375,-19.125,"gbr",1002858
148.375,-19.075,"gbr",1002859
148.375,-19.025,"gbr",1002860
148.375,-18.975,"gbr",1002861
148.375,-18.925,"gbr",1002862
148.375,-18.875,"gbr",1002863
148.425,-20.125,"gbr",1002864
148.425,-20.075,"gbr",1002865
148.425,-20.025,"gbr",1002866
148.425,-19.975,"gbr",1002867
148.425,-19.375,"gbr",1002868
148.425,-19.325,"gbr",1002869
148.425,-19.175,"gbr",1002870
148.425,-19.125,"gbr",1002871
148.425,-19.075,"gbr",1002872
148.425,-19.025,"gbr",1002873
148.425,-18.975,"gbr",1002874
148.425,-18.875,"gbr",1002875
148.475,-20.125,"gbr",1002876
148.475,-20.075,"gbr",1002877
148.475,-20.025,"gbr",1002878
148.475,-19.975,"gbr",1002879
148.475,-19.175,"gbr",1002880
148.475,-19.125,"gbr",1002881
148.475,-19.075,"gbr",1002882
148.475,-18.975,"gbr",1002883
148.475,-18.875,"gbr",1002884
148.525,-20.075,"gbr",1002885
148.525,-19.275,"gbr",1002886
148.525,-19.225,"gbr",1002887
148.525,-19.175,"gbr",1002888
148.525,-19.125,"gbr",1002889
148.525,-18.925,"gbr",1002890
148.575,-20.175,"gbr",1002891
148.575,-20.125,"gbr",1002892
148.575,-20.075,"gbr",1002893
148.575,-20.025,"gbr",1002894
148.575,-19.975,"gbr",1002895
148.575,-19.325,"gbr",1002896
148.575,-19.275,"gbr",1002897
148.575,-19.225,"gbr",1002898
148.575,-19.175,"gbr",1002899
148.575,-19.125,"gbr",1002900
148.575,-19.075,"gbr",1002901
148.575,-19.025,"gbr",1002902
148.575,-18.925,"gbr",1002903
148.625,-20.175,"gbr",1002904
148.625,-20.125,"gbr",1002905
148.625,-20.025,"gbr",1002906
148.625,-19.475,"gbr",1002907
148.625,-19.425,"gbr",1002908
148.625,-19.375,"gbr",1002909
148.625,-19.325,"gbr",1002910
148.625,-19.275,"gbr",1002911
148.625,-19.225,"gbr",1002912
148.625,-19.175,"gbr",1002913
148.625,-19.075,"gbr",1002914
148.675,-20.275,"gbr",1002915
148.675,-20.175,"gbr",1002916
148.675,-20.125,"gbr",1002917
148.675,-19.525,"gbr",1002918
148.675,-19.475,"gbr",1002919
148.675,-19.425,"gbr",1002920
148.675,-19.375,"gbr",1002921
148.675,-19.325,"gbr",1002922
148.675,-19.275,"gbr",1002923
148.675,-19.225,"gbr",1002924
148.675,-19.175,"gbr",1002925
148.675,-19.125,"gbr",1002926
148.675,-19.075,"gbr",1002927
148.725,-20.675,"gbr",1002928
148.725,-20.625,"gbr",1002929
148.725,-20.575,"gbr",1002930
148.725,-20.275,"gbr",1002931
148.725,-20.225,"gbr",1002932
148.725,-20.175,"gbr",1002933
148.725,-20.125,"gbr",1002934
148.725,-19.525,"gbr",1002935
148.725,-19.475,"gbr",1002936
148.725,-19.425,"gbr",1002937
148.725,-19.375,"gbr",1002938
148.725,-19.325,"gbr",1002939
148.725,-19.275,"gbr",1002940
148.725,-19.125,"gbr",1002941
148.725,-19.075,"gbr",1002942
148.775,-20.775,"gbr",1002943
148.775,-20.725,"gbr",1002944
148.775,-20.675,"gbr",1002945
148.775,-20.325,"gbr",1002946
148.775,-20.275,"gbr",1002947
148.775,-20.225,"gbr",1002948
148.775,-19.525,"gbr",1002949
148.775,-19.475,"gbr",1002950
148.775,-19.425,"gbr",1002951
148.775,-19.375,"gbr",1002952
148.775,-19.325,"gbr",1002953
148.775,-19.275,"gbr",1002954
148.825,-20.775,"gbr",1002955
148.825,-20.725,"gbr",1002956
148.825,-20.525,"gbr",1002957
148.825,-20.425,"gbr",1002958
148.825,-20.375,"gbr",1002959
148.825,-20.325,"gbr",1002960
148.825,-20.275,"gbr",1002961
148.825,-20.225,"gbr",1002962
148.825,-19.525,"gbr",1002963
148.825,-19.475,"gbr",1002964
148.825,-19.425,"gbr",1002965
148.825,-19.375,"gbr",1002966
148.825,-19.325,"gbr",1002967
148.825,-19.225,"gbr",1002968
148.825,-19.175,"gbr",1002969
148.825,-19.125,"gbr",1002970
148.875,-20.875,"gbr",1002971
148.875,-20.825,"gbr",1002972
148.875,-20.775,"gbr",1002973
148.875,-20.625,"gbr",1002974
148.875,-20.575,"gbr",1002975
148.875,-20.525,"gbr",1002976
148.875,-20.475,"gbr",1002977
148.875,-20.425,"gbr",1002978
148.875,-20.375,"gbr",1002979
148.875,-20.325,"gbr",1002980
148.875,-20.275,"gbr",1002981
148.875,-20.225,"gbr",1002982
148.875,-20.175,"gbr",1002983
148.875,-20.125,"gbr",1002984
148.875,-20.075,"gbr",1002985
148.875,-20.025,"gbr",1002986
148.875,-19.525,"gbr",1002987
148.875,-19.475,"gbr",1002988
148.875,-19.425,"gbr",1002989
148.875,-19.375,"gbr",1002990
148.875,-19.225,"gbr",1002991
148.875,-19.175,"gbr",1002992
148.875,-19.125,"gbr",1002993
148.925,-20.875,"gbr",1002994
148.925,-20.625,"gbr",1002995
148.925,-20.575,"gbr",1002996
148.925,-20.525,"gbr",1002997
148.925,-20.475,"gbr",1002998
148.925,-20.425,"gbr",1002999
148.925,-20.375,"gbr",1003000
148.925,-20.325,"gbr",1003001
148.925,-20.275,"gbr",1003002
148.925,-20.225,"gbr",1003003
148.925,-20.175,"gbr",1003004
148.925,-20.125,"gbr",1003005
148.925,-20.075,"gbr",1003006
148.925,-19.625,"gbr",1003007
148.925,-19.575,"gbr",1003008
148.925,-19.525,"gbr",1003009
148.925,-19.475,"gbr",1003010
148.925,-19.425,"gbr",1003011
148.925,-19.375,"gbr",1003012
148.925,-19.275,"gbr",1003013
148.925,-19.225,"gbr",1003014
148.925,-19.175,"gbr",1003015
148.925,-19.125,"gbr",1003016
148.975,-20.875,"gbr",1003017
148.975,-20.525,"gbr",1003018
148.975,-20.375,"gbr",1003019
148.975,-20.325,"gbr",1003020
148.975,-20.225,"gbr",1003021
148.975,-20.175,"gbr",1003022
148.975,-20.125,"gbr",1003023
148.975,-20.075,"gbr",1003024
148.975,-19.575,"gbr",1003025
148.975,-19.525,"gbr",1003026
148.975,-19.475,"gbr",1003027
148.975,-19.375,"gbr",1003028
148.975,-19.325,"gbr",1003029
148.975,-19.275,"gbr",1003030
148.975,-19.175,"gbr",1003031
