ID,Latitude,Longitude,Region,Data_date,Alert_Level,Prediction
1020070,19.725,145.425,guam_cnmi,2022-10-02,1,12 week forecast
1020071,14.825,145.525,guam_cnmi,2022-07-10,0,Nowcast
1020071,14.825,145.525,guam_cnmi,2022-08-07,0,4 week forecast
1020071,14.825,145.525,guam_cnmi,2022-09-04,2,8 week forecast
1020071,14.825,145.525,guam_cnmi,2022-10-02,1,12 week forecast
1020072,14.875,145.525,guam_cnmi,2022-07-10,0,Nowcast
1020072,14.875,145.525,guam_cnmi,2022-08-07,0,4 week forecast
1020072,14.875,145.525,guam_cnmi,2022-09-04,2,8 week forecast
1020072,14.875,145.525,guam_cnmi,2022-10-02,1,12 week forecast
1020073,14.825,145.575,guam_cnmi,2022-07-10,0,Nowcast
1020073,14.825,145.575,guam_cnmi,2022-08-07,0,4 week forecast
1020073,14.825,145.575,guam_cnmi,2022-09-04,2,8 week forecast
1020073,14.825,145.575,guam_cnmi,2022-10-02,1,12 week forecast
1020074,14.875,145.575,guam_cnmi,2022-07-10,0,Nowcast
1020074,14.875,145.575,guam_cnmi,2022-08-07,0,4 week forecast
1020074,14.875,145.575,guam_cnmi,2022-09-04,2,8 week forecast
1020074,14.875,145.575,guam_cnmi,2022-10-02,1,12 week forecast
1020075,14.975,145.575,guam_cnmi,2022-07-10,0,Nowcast
1020075,14.975,145.575,guam_cnmi,2022-08-07,0,4 week forecast
1020075,14.975,145.575,guam_cnmi,2022-09-04,2,8 week forecast
1020075,14.975,145.575,guam_cnmi,2022-10-02,2,12 week forecast
1020076,15.025,145.575,guam_cnmi,2022-07-10,0,Nowcast
1020076,15.025,145.575,guam_cnmi,2022-08-07,0,4 week forecast
1020076,15.025,145.575,guam_cnmi,2022-09-04,2,8 week forecast
1020076,15.025,145.575,guam_cnmi,2022-10-02,2,12 week forecast
1020077,15.075,145.575,guam_cnmi,2022-07-10,0,Nowcast
1020077,15.075,145.575,guam_cnmi,2022-08-07,0,4 week forecast
1020077,15.075,145.575,guam_cnmi,2022-09-04,2,8 week forecast
1020077,15.075,145.575,guam_cnmi,2022-10-02,2,12 week forecast
1020078,15.125,145.575,guam_cnmi,2022-07-10,0,Nowcast
1020078,15.125,145.575,guam_cnmi,2022-08-07,0,4 week forecast
1020078,15.125,145.575,guam_cnmi,2022-09-04,2,8 week forecast
1020078,15.125,145.575,guam_cnmi,2022-10-02,2,12 week forecast
1020079,14.875,145.625,guam_cnmi,2022-07-10,0,Nowcast
1020079,14.875,145.625,guam_cnmi,2022-08-07,0,4 week forecast
1020079,14.875,145.625,guam_cnmi,2022-09-04,2,8 week forecast
1020079,14.875,145.625,guam_cnmi,2022-10-02,1,12 week forecast
1020080,14.925,145.625,guam_cnmi,2022-07-10,0,Nowcast
1020080,14.925,145.625,guam_cnmi,2022-08-07,0,4 week forecast
1020080,14.925,145.625,guam_cnmi,2022-09-04,2,8 week forecast
1020080,14.925,145.625,guam_cnmi,2022-10-02,2,12 week forecast
1020081,14.975,145.625,guam_cnmi,2022-07-10,1,Nowcast
1020081,14.975,145.625,guam_cnmi,2022-08-07,1,4 week forecast
1020081,14.975,145.625,guam_cnmi,2022-09-04,1,8 week forecast
1020081,14.975,145.625,guam_cnmi,2022-10-02,1,12 week forecast
